SN,Volatge,Current,mAH
582.0,3.217,293,54
582.5,3.217,293,54
583.0,3.217,293,54
583.5,3.216,293,54
584.0,3.216,293,54
584.5,3.217,293,54
585.0,3.217,295,54
585.5,3.217,295,54
586.0,3.217,293,54
586.5,3.217,293,54
587.0,3.217,293,54
587.5,3.217,293,54
588.0,3.217,293,54
588.5,3.217,293,54
589.0,3.217,293,54
589.5,3.217,295,54
590.0,3.217,295,54
590.5,3.217,293,54
591.0,3.217,293,54
591.5,3.217,295,55
592.0,3.217,295,55
592.5,3.217,312,55
593.0,3.217,312,55
593.5,3.217,312,55
594.0,3.217,312,55
594.5,3.217,312,55
595.0,3.217,311,55
595.5,3.217,311,55
596.0,3.217,312,55
596.5,3.217,312,55
597.0,3.217,311,55
597.5,3.217,311,55
598.0,3.217,311,55
598.5,3.217,311,55
599.0,3.217,312,55
599.5,3.217,311,55
600.0,3.217,311,55
600.5,3.217,312,55
601.0,3.217,312,55
601.5,3.217,311,56
602.0,3.217,311,56
602.5,3.217,312,56
603.0,3.217,312,56
603.5,3.217,312,56
604.0,3.217,312,56
604.5,3.217,312,56
605.0,3.216,311,56
605.5,3.216,311,56
606.0,3.217,311,56
606.5,3.217,311,56
607.0,3.216,312,56
607.5,3.216,312,56
608.0,3.216,312,56
608.5,3.216,312,56
609.0,3.216,293,56
609.5,3.216,293,56
610.0,3.216,293,56
610.5,3.216,293,56
611.0,3.216,293,56
611.5,3.216,293,56
612.0,3.216,293,56
612.5,3.216,293,57
613.0,3.216,293,57
613.5,3.217,293,57
614.0,3.217,293,57
614.5,3.217,293,57
615.0,3.217,293,57
615.5,3.217,293,57
616.0,3.217,293,57
616.5,3.217,293,57
617.0,3.216,293,57
617.5,3.216,293,57
618.0,3.216,293,57
618.5,3.216,293,57
619.0,3.216,293,57
619.5,3.216,293,57
620.0,3.216,293,57
620.5,3.217,293,57
621.0,3.217,293,57
621.5,3.216,293,57
622.0,3.216,293,57
622.5,3.216,293,57
623.0,3.216,293,57
623.5,3.216,293,57
624.0,3.216,293,58
624.5,3.216,293,58
625.0,3.216,311,58
625.5,3.216,311,58
626.0,3.216,311,58
626.5,3.216,311,58
627.0,3.216,312,58
627.5,3.216,312,58
628.0,3.216,311,58
628.5,3.216,311,58
629.0,3.216,311,58
629.5,3.216,311,58
630.0,3.216,311,58
630.5,3.216,311,58
631.0,3.216,311,58
631.5,3.216,312,58
632.0,3.216,312,58
632.5,3.216,312,58
633.0,3.216,312,58
633.5,3.216,312,58
634.0,3.216,312,58
634.5,3.216,311,59
635.0,3.216,312,59
635.5,3.216,312,59
636.0,3.216,312,59
636.5,3.216,312,59
637.0,3.216,311,59
637.5,3.216,311,59
638.0,3.216,311,59
638.5,3.216,311,59
639.0,3.216,312,59
639.5,3.216,312,59
640.0,3.216,312,59
640.5,3.216,293,59
641.0,3.216,293,59
641.5,3.216,293,59
642.0,3.216,293,59
642.5,3.216,293,59
643.0,3.216,293,59
643.5,3.216,293,59
644.0,3.216,293,59
644.5,3.216,293,59
645.0,3.216,293,60
645.5,3.216,293,60
646.0,3.216,293,60
646.5,3.216,293,60
647.0,3.216,293,60
647.5,3.216,293,60
648.0,3.216,293,60
648.5,3.216,293,60
649.0,3.216,293,60
649.5,3.216,293,60
650.0,3.216,293,60
650.5,3.216,293,60
651.0,3.216,293,60
651.5,3.216,293,60
652.0,3.216,293,60
652.5,3.216,293,60
653.0,3.216,293,60
653.5,3.216,293,60
654.0,3.216,293,60
654.5,3.216,293,60
655.0,3.216,293,60
655.5,3.216,293,60
656.0,3.216,293,61
656.5,3.216,293,61
657.0,3.216,312,61
657.5,3.216,312,61
658.0,3.216,312,61
658.5,3.216,312,61
659.0,3.216,311,61
659.5,3.216,311,61
660.0,3.216,311,61
660.5,3.216,312,61
661.0,3.216,312,61
661.5,3.216,311,61
662.0,3.216,311,61
662.5,3.216,312,61
663.0,3.216,312,61
663.5,3.216,312,61
664.0,3.216,312,61
664.5,3.216,311,61
665.0,3.216,312,61
665.5,3.216,312,61
666.0,3.216,311,61
666.5,3.216,311,61
667.0,3.216,311,62
667.5,3.216,311,62
668.0,3.216,312,62
668.5,3.216,312,62
669.0,3.216,312,62
669.5,3.216,312,62
670.0,3.216,312,62
670.5,3.216,312,62
671.0,3.216,312,62
671.5,3.216,311,62
672.0,3.216,311,62
672.5,3.216,312,62
673.0,3.216,312,62
673.5,3.216,293,62
674.0,3.216,293,62
674.5,3.216,293,62
675.0,3.216,293,62
675.5,3.216,293,62
676.0,3.216,293,62
676.5,3.216,293,62
677.0,3.216,293,62
677.5,3.216,293,62
678.0,3.216,293,63
678.5,3.216,293,63
679.0,3.216,293,63
679.5,3.216,293,63
680.0,3.216,293,63
680.5,3.216,293,63
681.0,3.216,293,63
681.5,3.216,293,63
682.0,3.216,293,63
682.5,3.216,293,63
683.0,3.216,293,63
683.5,3.216,293,63
684.0,3.216,293,63
684.5,3.216,293,63
685.0,3.216,293,63
685.5,3.216,293,63
686.0,3.216,293,63
686.5,3.216,293,63
687.0,3.216,293,63
687.5,3.216,293,63
688.0,3.216,293,63
688.5,3.216,293,63
689.0,3.216,312,64
689.5,3.216,312,64
690.0,3.216,312,64
690.5,3.216,312,64
691.0,3.216,312,64
691.5,3.216,312,64
692.0,3.216,312,64
692.5,3.216,311,64
693.0,3.216,311,64
693.5,3.216,311,64
694.0,3.216,311,64
694.5,3.216,312,64
695.0,3.216,312,64
695.5,3.216,312,64
696.0,3.216,312,64
696.5,3.216,312,64
697.0,3.216,312,64
697.5,3.216,312,64
698.0,3.216,311,64
698.5,3.216,312,64
699.0,3.216,312,64
699.5,3.216,312,65
700.0,3.216,312,65
700.5,3.216,311,65
701.0,3.216,311,65
701.5,3.216,312,65
702.0,3.216,312,65
702.5,3.216,311,65
703.0,3.216,311,65
703.5,3.216,312,65
704.0,3.216,312,65
704.5,3.216,312,65
705.0,3.216,293,65
705.5,3.216,293,65
706.0,3.216,293,65
706.5,3.216,293,65
707.0,3.216,293,65
707.5,3.216,293,65
708.0,3.216,293,65
708.5,3.216,293,65
709.0,3.216,293,65
709.5,3.216,293,66
710.0,3.216,293,66
710.5,3.216,293,66
711.0,3.216,293,66
711.5,3.216,293,66
712.0,3.216,293,66
712.5,3.216,293,66
713.0,3.216,293,66
713.5,3.216,293,66
714.0,3.216,293,66
714.5,3.216,293,66
715.0,3.216,293,66
715.5,3.216,293,66
716.0,3.216,293,66
716.5,3.216,293,66
717.0,3.216,293,66
717.5,3.216,293,66
718.0,3.216,293,66
718.5,3.216,293,66
719.0,3.216,293,66
719.5,3.216,293,66
720.0,3.216,293,66
720.5,3.216,293,66
721.0,3.216,293,66
721.5,3.216,312,67
722.0,3.216,312,67
722.5,3.216,311,67
723.0,3.216,311,67
723.5,3.216,312,67
724.0,3.216,311,67
724.5,3.216,311,67
725.0,3.216,311,67
725.5,3.216,311,67
726.0,3.216,311,67
726.5,3.216,311,67
727.0,3.216,311,67
727.5,3.216,311,67
728.0,3.216,312,67
728.5,3.216,312,67
729.0,3.216,312,67
729.5,3.216,311,67
730.0,3.216,311,67
730.5,3.216,311,67
731.0,3.216,311,67
731.5,3.216,312,68
732.0,3.216,312,68
732.5,3.216,312,68
733.0,3.216,312,68
733.5,3.215,312,68
734.0,3.216,312,68
734.5,3.216,312,68
735.0,3.216,311,68
735.5,3.216,311,68
736.0,3.215,293,68
736.5,3.215,293,68
737.0,3.215,293,68
737.5,3.215,293,68
738.0,3.215,293,68
738.5,3.215,293,68
739.0,3.215,293,68
739.5,3.215,293,68
740.0,3.215,293,68
740.5,3.215,293,68
741.0,3.215,293,68
741.5,3.215,293,69
742.0,3.215,293,69
742.5,3.215,293,69
743.0,3.215,293,69
743.5,3.215,293,69
744.0,3.215,293,69
744.5,3.215,293,69
745.0,3.215,293,69
745.5,3.215,293,69
746.0,3.215,293,69
746.5,3.215,293,69
747.0,3.215,293,69
747.5,3.215,293,69
748.0,3.215,293,69
748.5,3.215,293,69
749.0,3.215,293,69
749.5,3.215,293,69
750.0,3.215,293,69
750.5,3.215,293,69
751.0,3.215,293,69
751.5,3.215,312,69
752.0,3.215,312,69
752.5,3.215,312,70
753.0,3.215,312,70
753.5,3.215,312,70
754.0,3.215,312,70
754.5,3.215,311,70
755.0,3.215,311,70
755.5,3.215,311,70
756.0,3.215,312,70
756.5,3.215,312,70
757.0,3.215,311,70
757.5,3.215,311,70
758.0,3.215,311,70
758.5,3.215,311,70
759.0,3.215,311,70
759.5,3.215,311,70
760.0,3.215,311,70
760.5,3.215,312,70
761.0,3.215,312,70
761.5,3.215,312,70
762.0,3.215,312,70
762.5,3.214,312,70
763.0,3.214,312,70
763.5,3.215,312,71
764.0,3.215,312,71
764.5,3.215,311,71
765.0,3.215,311,71
765.5,3.215,312,71
766.0,3.215,312,71
766.5,3.215,312,71
767.0,3.215,312,71
767.5,3.215,312,71
768.0,3.215,293,71
768.5,3.215,293,71
769.0,3.215,293,71
769.5,3.215,293,71
770.0,3.215,293,71
770.5,3.215,293,71
771.0,3.215,293,71
771.5,3.215,293,71
772.0,3.215,293,71
772.5,3.215,293,71
773.0,3.215,293,71
773.5,3.215,293,71
774.0,3.215,293,71
774.5,3.215,293,72
775.0,3.215,293,72
775.5,3.215,293,72
776.0,3.215,293,72
776.5,3.215,293,72
777.0,3.215,293,72
777.5,3.215,293,72
778.0,3.215,293,72
778.5,3.215,293,72
779.0,3.215,293,72
779.5,3.215,293,72
780.0,3.215,293,72
780.5,3.215,293,72
781.0,3.215,293,72
781.5,3.215,293,72
782.0,3.215,293,72
782.5,3.215,293,72
783.0,3.215,293,72
783.5,3.215,293,72
784.0,3.215,312,72
784.5,3.215,312,72
785.0,3.215,311,73
785.5,3.215,311,73
786.0,3.215,312,73
786.5,3.215,312,73
787.0,3.215,312,73
787.5,3.215,312,73
788.0,3.214,311,73
788.5,3.214,311,73
789.0,3.214,312,73
789.5,3.214,312,73
790.0,3.214,312,73
790.5,3.215,312,73
791.0,3.215,312,73
791.5,3.215,311,73
792.0,3.215,311,73
792.5,3.215,312,73
793.0,3.215,312,73
793.5,3.215,312,73
794.0,3.215,311,73
794.5,3.215,311,73
795.0,3.215,311,73
795.5,3.215,311,73
796.0,3.215,312,74
796.5,3.215,312,74
797.0,3.215,311,74
797.5,3.215,311,74
798.0,3.215,311,74
798.5,3.215,311,74
799.0,3.215,311,74
799.5,3.215,312,74
800.0,3.215,312,74
800.5,3.215,293,74
801.0,3.215,293,74
801.5,3.215,293,74
802.0,3.215,293,74
802.5,3.215,293,74
803.0,3.215,293,74
803.5,3.214,293,74
804.0,3.214,293,74
804.5,3.215,293,74
805.0,3.215,293,74
805.5,3.215,293,74
806.0,3.215,293,74
806.5,3.215,293,74
807.0,3.214,293,75
807.5,3.214,293,75
808.0,3.215,293,75
808.5,3.215,293,75
809.0,3.215,293,75
809.5,3.215,293,75
810.0,3.215,293,75
810.5,3.215,293,75
811.0,3.215,293,75
811.5,3.215,293,75
812.0,3.215,293,75
812.5,3.215,293,75
813.0,3.215,293,75
813.5,3.215,293,75
814.0,3.215,293,75
814.5,3.215,293,75
815.0,3.215,293,75
815.5,3.215,293,75
816.0,3.215,293,75
816.5,3.215,311,75
817.0,3.215,311,75
817.5,3.215,312,76
818.0,3.215,312,76
818.5,3.215,312,76
819.0,3.215,311,76
819.5,3.215,311,76
820.0,3.214,312,76
820.5,3.214,312,76
821.0,3.215,311,76
821.5,3.215,311,76
822.0,3.214,311,76
822.5,3.214,311,76
823.0,3.214,311,76
823.5,3.214,311,76
824.0,3.214,311,76
824.5,3.214,311,76
825.0,3.214,311,76
825.5,3.214,312,76
826.0,3.214,312,76
826.5,3.214,311,76
827.0,3.214,311,76
827.5,3.214,311,77
828.0,3.214,311,77
828.5,3.214,311,77
829.0,3.214,311,77
829.5,3.214,311,77
830.0,3.214,312,77
830.5,3.214,312,77
831.0,3.214,311,77
831.5,3.214,311,77
832.0,3.214,293,77
832.5,3.214,293,77
833.0,3.214,293,77
833.5,3.214,293,77
834.0,3.214,293,77
834.5,3.214,293,77
835.0,3.214,293,77
835.5,3.214,293,77
836.0,3.214,293,77
836.5,3.214,293,77
837.0,3.214,293,77
837.5,3.214,293,77
838.0,3.214,293,77
838.5,3.214,293,77
839.0,3.214,291,78
839.5,3.214,291,78
840.0,3.214,291,78
840.5,3.214,291,78
841.0,3.214,291,78
841.5,3.214,291,78
842.0,3.214,293,78
842.5,3.214,293,78
843.0,3.214,293,78
843.5,3.214,293,78
844.0,3.214,293,78
844.5,3.215,293,78
845.0,3.215,293,78
845.5,3.215,293,78
846.0,3.215,293,78
846.5,3.214,293,78
847.0,3.214,293,78
847.5,3.214,311,78
848.0,3.214,311,78
848.5,3.214,311,78
849.0,3.214,311,78
849.5,3.214,311,78
850.0,3.214,311,79
850.5,3.214,311,79
851.0,3.215,311,79
851.5,3.215,311,79
852.0,3.214,309,79
852.5,3.214,309,79
853.0,3.214,312,79
853.5,3.215,312,79
854.0,3.215,312,79
854.5,3.214,312,79
855.0,3.214,312,79
855.5,3.214,311,79
856.0,3.214,311,79
856.5,3.214,312,79
857.0,3.214,312,79
857.5,3.215,311,79
858.0,3.215,311,79
858.5,3.214,311,79
859.0,3.214,311,79
859.5,3.214,311,79
860.0,3.214,312,80
860.5,3.214,312,80
861.0,3.214,311,80
861.5,3.214,311,80
862.0,3.214,311,80
862.5,3.214,311,80
863.0,3.214,312,80
863.5,3.214,312,80
864.0,3.214,293,80
864.5,3.214,293,80
865.0,3.214,293,80
865.5,3.214,293,80
866.0,3.214,293,80
866.5,3.214,293,80
867.0,3.214,293,80
867.5,3.214,293,80
868.0,3.214,293,80
868.5,3.215,293,80
869.0,3.215,293,80
869.5,3.214,295,80
870.0,3.215,293,80
870.5,3.215,293,80
871.0,3.214,293,81
871.5,3.214,293,81
872.0,3.214,293,81
872.5,3.214,293,81
873.0,3.214,293,81
873.5,3.214,293,81
874.0,3.214,293,81
874.5,3.214,293,81
875.0,3.214,293,81
875.5,3.214,293,81
876.0,3.214,293,81
876.5,3.214,293,81
877.0,3.214,293,81
877.5,3.214,293,81
878.0,3.214,293,81
878.5,3.214,293,81
879.0,3.214,312,81
879.5,3.214,312,81
880.0,3.214,311,81
880.5,3.214,311,81
881.0,3.214,311,81
881.5,3.214,311,81
882.0,3.214,312,82
882.5,3.214,312,82
883.0,3.214,312,82
883.5,3.214,312,82
884.0,3.214,312,82
884.5,3.214,311,82
885.0,3.214,311,82
885.5,3.214,312,82
886.0,3.214,312,82
886.5,3.214,311,82
887.0,3.214,311,82
887.5,3.214,312,82
888.0,3.214,312,82
888.5,3.214,312,82
889.0,3.214,312,82
889.5,3.214,311,82
890.0,3.214,312,82
890.5,3.214,312,82
891.0,3.214,312,82
891.5,3.214,312,82
892.0,3.214,312,82
892.5,3.214,312,82
893.0,3.214,312,83
893.5,3.214,312,83
894.0,3.214,311,83
894.5,3.214,311,83
895.0,3.214,311,83
895.5,3.214,293,83
896.0,3.214,293,83
896.5,3.214,293,83
897.0,3.214,293,83
897.5,3.214,293,83
898.0,3.214,293,83
898.5,3.214,293,83
899.0,3.214,293,83
899.5,3.214,293,83
900.0,3.214,293,83
900.5,3.214,293,83
901.0,3.214,293,83
901.5,3.214,293,83
902.0,3.214,293,83
902.5,3.214,293,83
903.0,3.214,293,83
903.5,3.214,293,83
904.0,3.214,293,84
904.5,3.214,293,84
905.0,3.214,293,84
905.5,3.214,293,84
906.0,3.214,293,84
906.5,3.214,293,84
907.0,3.214,293,84
907.5,3.214,293,84
908.0,3.214,293,84
908.5,3.214,293,84
909.0,3.214,293,84
909.5,3.214,293,84
910.0,3.214,293,84
910.5,3.214,293,84
911.0,3.214,312,84
911.5,3.214,312,84
912.0,3.214,311,84
912.5,3.214,311,84
913.0,3.214,311,84
913.5,3.214,311,84
914.0,3.214,311,84
914.5,3.214,312,85
915.0,3.214,312,85
915.5,3.214,312,85
916.0,3.214,312,85
916.5,3.214,311,85
917.0,3.214,311,85
917.5,3.214,312,85
918.0,3.214,312,85
918.5,3.214,312,85
919.0,3.214,312,85
919.5,3.214,312,85
920.0,3.214,311,85
920.5,3.214,311,85
921.0,3.214,312,85
921.5,3.214,312,85
922.0,3.214,312,85
922.5,3.214,312,85
923.0,3.214,311,85
923.5,3.214,311,85
924.0,3.214,311,85
924.5,3.214,312,85
925.0,3.214,312,85
925.5,3.214,312,86
926.0,3.214,312,86
926.5,3.214,311,86
927.0,3.214,311,86
927.5,3.214,293,86
928.0,3.214,293,86
928.5,3.214,293,86
929.0,3.214,293,86
929.5,3.214,293,86
930.0,3.213,293,86
930.5,3.213,293,86
931.0,3.214,293,86
931.5,3.214,293,86
932.0,3.214,293,86
932.5,3.214,293,86
933.0,3.214,293,86
933.5,3.214,293,86
934.0,3.214,293,86
934.5,3.214,293,86
935.0,3.214,293,86
935.5,3.214,293,86
936.0,3.214,293,86
936.5,3.214,293,87
937.0,3.214,293,87
937.5,3.214,293,87
938.0,3.214,293,87
938.5,3.213,293,87
939.0,3.213,293,87
939.5,3.214,293,87
940.0,3.214,293,87
940.5,3.214,293,87
941.0,3.213,293,87
941.5,3.213,293,87
942.0,3.213,293,87
942.5,3.213,293,87
943.0,3.213,312,87
943.5,3.213,312,87
944.0,3.213,311,87
944.5,3.213,311,87
945.0,3.213,311,87
945.5,3.213,312,87
946.0,3.213,312,87
946.5,3.213,311,87
947.0,3.213,311,87
947.5,3.213,312,88
948.0,3.213,312,88
948.5,3.213,311,88
949.0,3.213,311,88
949.5,3.213,312,88
950.0,3.213,312,88
950.5,3.213,311,88
951.0,3.213,312,88
951.5,3.213,312,88
952.0,3.213,312,88
952.5,3.213,312,88
953.0,3.213,311,88
953.5,3.213,311,88
954.0,3.213,312,88
954.5,3.213,312,88
955.0,3.213,311,88
955.5,3.213,311,88
956.0,3.213,311,88
956.5,3.213,311,88
957.0,3.213,311,88
957.5,3.213,311,89
958.0,3.213,311,89
958.5,3.213,312,89
959.0,3.213,312,89
959.5,3.213,293,89
960.0,3.213,293,89
960.5,3.213,293,89
961.0,3.213,295,89
961.5,3.213,295,89
962.0,3.213,293,89
962.5,3.213,293,89
963.0,3.213,293,89
963.5,3.213,293,89
964.0,3.213,293,89
964.5,3.213,293,89
965.0,3.213,293,89
965.5,3.213,293,89
966.0,3.213,293,89
966.5,3.213,293,89
967.0,3.213,293,89
967.5,3.213,293,89
968.0,3.213,293,89
968.5,3.213,293,90
969.0,3.213,293,90
969.5,3.213,293,90
970.0,3.213,293,90
970.5,3.213,293,90
971.0,3.213,293,90
971.5,3.213,293,90
972.0,3.213,293,90
972.5,3.213,293,90
973.0,3.213,293,90
973.5,3.213,293,90
974.0,3.213,293,90
974.5,3.213,293,90
975.0,3.213,293,90
975.5,3.213,293,90
976.0,3.213,312,90
976.5,3.213,311,90
977.0,3.213,311,90
977.5,3.213,312,90
978.0,3.213,312,90
978.5,3.213,312,90
979.0,3.213,312,90
979.5,3.213,312,91
980.0,3.213,312,91
980.5,3.213,312,91
981.0,3.213,312,91
981.5,3.213,312,91
982.0,3.213,312,91
982.5,3.213,312,91
983.0,3.213,311,91
983.5,3.213,311,91
984.0,3.213,312,91
984.5,3.213,312,91
985.0,3.213,311,91
985.5,3.213,311,91
986.0,3.213,312,91
986.5,3.213,311,91
987.0,3.213,311,91
987.5,3.213,311,91
988.0,3.213,311,91
988.5,3.213,311,91
989.0,3.213,311,91
989.5,3.213,311,91
990.0,3.213,311,91
990.5,3.213,312,92
991.0,3.213,312,92
991.5,3.213,293,92
992.0,3.213,293,92
992.5,3.213,293,92
993.0,3.213,293,92
993.5,3.213,293,92
994.0,3.213,293,92
994.5,3.213,293,92
995.0,3.213,293,92
995.5,3.213,293,92
996.0,3.213,293,92
996.5,3.213,293,92
997.0,3.213,293,92
997.5,3.213,293,92
998.0,3.213,293,92
998.5,3.213,293,92
999.0,3.213,293,92
999.5,3.213,293,92
1000.0,3.213,293,92
1000.5,3.213,293,92
1001.0,3.213,293,92
1001.5,3.213,293,93
1002.0,3.213,293,93
1002.5,3.213,293,93
1003.0,3.213,293,93
1003.5,3.213,293,93
1004.0,3.213,293,93
1004.5,3.213,293,93
1005.0,3.213,293,93
1005.5,3.213,293,93
1006.0,3.213,293,93
1006.5,3.213,293,93
1007.0,3.213,293,93
1007.5,3.213,312,93
1008.0,3.213,312,93
1008.5,3.213,312,93
1009.0,3.213,312,93
1009.5,3.213,311,93
1010.0,3.213,311,93
1010.5,3.213,311,93
1011.0,3.213,311,93
1011.5,3.213,312,93
1012.0,3.213,311,94
1012.5,3.213,311,94
1013.0,3.213,311,94
1013.5,3.213,311,94
1014.0,3.213,312,94
1014.5,3.213,312,94
1015.0,3.213,312,94
1015.5,3.213,312,94
1016.0,3.213,311,94
1016.5,3.213,311,94
1017.0,3.213,312,94
1017.5,3.213,311,94
1018.0,3.213,311,94
1018.5,3.213,312,94
1019.0,3.213,312,94
1019.5,3.213,312,94
1020.0,3.213,312,94
1020.5,3.213,311,94
1021.0,3.213,311,94
1021.5,3.213,311,94
1022.0,3.213,311,94
1022.5,3.213,311,94
1023.0,3.213,311,95
1023.5,3.213,311,95
1024.0,3.213,293,95
1024.5,3.213,293,95
1025.0,3.213,293,95
1025.5,3.213,293,95
1026.0,3.213,293,95
1026.5,3.213,293,95
1027.0,3.212,293,95
1027.5,3.212,293,95
1028.0,3.213,293,95
1028.5,3.213,293,95
1029.0,3.213,293,95
1029.5,3.213,293,95
1030.0,3.213,293,95
1030.5,3.213,293,95
1031.0,3.213,293,95
1031.5,3.213,293,95
1032.0,3.213,293,95
1032.5,3.213,293,95
1033.0,3.213,293,95
1033.5,3.213,293,95
1034.0,3.213,293,96
1034.5,3.213,293,96
1035.0,3.212,293,96
1035.5,3.212,293,96
1036.0,3.212,293,96
1036.5,3.212,293,96
1037.0,3.213,293,96
1037.5,3.213,293,96
1038.0,3.213,293,96
1038.5,3.213,293,96
1039.0,3.213,293,96
1039.5,3.213,293,96
1040.0,3.213,293,96
1040.5,3.213,311,96
1041.0,3.213,311,96
1041.5,3.213,311,96
1042.0,3.213,311,96
1042.5,3.213,311,96
1043.0,3.213,311,96
1043.5,3.212,311,96
1044.0,3.212,309,96
1044.5,3.212,309,96
1045.0,3.212,312,97
1045.5,3.212,312,97
1046.0,3.212,311,97
1046.5,3.212,311,97
1047.0,3.212,312,97
1047.5,3.212,312,97
1048.0,3.212,311,97
1048.5,3.212,311,97
1049.0,3.212,311,97
1049.5,3.212,311,97
1050.0,3.212,311,97
1050.5,3.212,311,97
1051.0,3.212,311,97
1051.5,3.212,312,97
1052.0,3.212,312,97
1052.5,3.212,311,97
1053.0,3.212,311,97
1053.5,3.212,311,97
1054.0,3.212,311,97
1054.5,3.212,311,97
1055.0,3.212,311,98
1055.5,3.212,311,98
1056.0,3.212,293,98
1056.5,3.212,293,98
1057.0,3.212,293,98
1057.5,3.212,293,98
1058.0,3.212,293,98
1058.5,3.212,293,98
1059.0,3.212,293,98
1059.5,3.212,293,98
1060.0,3.212,293,98
1060.5,3.212,293,98
1061.0,3.212,293,98
1061.5,3.212,293,98
1062.0,3.212,293,98
1062.5,3.212,293,98
1063.0,3.212,293,98
1063.5,3.212,293,98
1064.0,3.213,293,98
1064.5,3.213,293,98
1065.0,3.212,293,98
1065.5,3.212,293,98
1066.0,3.212,293,98
1066.5,3.212,293,98
1067.0,3.212,293,99
1067.5,3.212,293,99
1068.0,3.212,293,99
1068.5,3.212,293,99
1069.0,3.212,293,99
1069.5,3.212,293,99
1070.0,3.212,293,99
1070.5,3.213,293,99
1071.0,3.213,293,99
1071.5,3.213,293,99
1072.0,3.213,293,99
1072.5,3.212,311,99
1073.0,3.212,311,99
1073.5,3.212,312,99
1074.0,3.212,311,99
1074.5,3.212,311,99
1075.0,3.212,312,99
1075.5,3.212,312,99
1076.0,3.212,311,99
1076.5,3.212,311,99
1077.0,3.213,312,99
1077.5,3.213,312,99
1078.0,3.213,312,100
1078.5,3.213,312,100
1079.0,3.212,312,100
1079.5,3.212,312,100
1080.0,3.212,312,100
1080.5,3.212,311,100
1081.0,3.212,311,100
1081.5,3.212,312,100
1082.0,3.212,312,100
1082.5,3.212,311,100
1083.0,3.212,311,100
